date,channel,campaign_name,campaign_variant,impressions,clicks,ctr,bounces,bounce_rate,sessions_avg_duration_sec,conversions,conversion_rate,revenue,spend,cpa,roas,avg_order_value,new_customers,returning_customers
2024-01-08,Email,Flash Sale,N/A,1155,40,0.03475,12,0.3,88,2,0.05489,142.74,0.0,0.0,142.74,71.37,0,0
2024-01-08,Email,Re-engagement,N/A,883,32,0.03664,8,0.25,42,2,0.06329,152.64,0.0,0.0,152.64,76.32,0,0
2024-01-08,Email,Product Launch,Variant_B,1139,40,0.03563,15,0.375,27,3,0.08756,132.57,0.0,0.0,132.57,44.19,0,1
2024-01-08,Google Ads,Brand Search,N/A,5701,120,0.02114,69,0.575,188,4,0.03993,154.96,198.12,49.53,0.78,38.74,1,2
2024-01-08,Google Ads,Generic Search,N/A,6229,127,0.02044,62,0.4882,45,2,0.02216,180.24,258.95,129.47,0.7,90.12,0,0
2024-01-08,Google Ads,Shopping Ads,N/A,7407,217,0.02933,126,0.5806,45,9,0.04258,1217.25,275.15,30.57,4.42,135.25,3,5
2024-01-08,Google Ads,Retargeting,N/A,6432,164,0.02553,71,0.4329,59,6,0.04222,341.1,274.55,45.76,1.24,56.85,2,2
2024-01-08,Facebook Ads,Lookalike Prospecting,N/A,3689,31,0.00861,15,0.4839,70,0,0.01877,0.0,59.02,59.02,0.0,72.59,0,0
2024-01-08,Facebook Ads,Retargeting,N/A,4739,65,0.01389,21,0.3231,745,1,0.01733,166.24,67.71,67.71,2.46,166.24,0,0
2024-01-08,Facebook Ads,Dynamic Product Ads,Control,5857,63,0.01087,36,0.5714,59,0,0.01582,0.0,73.33,73.33,0.0,134.61,0,0
2024-01-08,Facebook Ads,Brand Awareness,N/A,4877,43,0.00887,26,0.6047,322,1,0.0241,123.51,70.83,70.83,1.74,123.51,0,0
2024-01-08,Instagram Ads,Stories Ads,N/A,7275,101,0.01397,64,0.6337,214,2,0.02396,236.48,128.35,64.17,1.84,118.24,0,0
2024-01-08,Instagram Ads,Shopping Ads,N/A,9111,171,0.0188,97,0.5673,119,3,0.01867,132.18,126.6,42.2,1.04,44.06,1,1
2024-01-08,Display,Programmatic RTB,Variant_A,11136,52,0.00473,30,0.5769,51,0,0.00581,0.0,54.0,54.0,0.0,50.37,0,0
2024-01-08,Display,Premium Placement,Variant_B,11777,41,0.00355,19,0.4634,84,0,0.00673,0.0,63.84,63.84,0.0,73.91,0,0
2024-01-08,Display,Retargeting Banner,Control,14013,49,0.0035,31,0.6327,169,0,0.00777,0.0,77.23,77.23,0.0,66.75,0,0
2024-01-08,TikTok Ads,In-Feed Ads,N/A,7863,153,0.01957,64,0.4183,47,1,0.01248,76.22,105.97,105.97,0.72,76.22,0,0
2024-01-08,TikTok Ads,Spark Ads,N/A,10171,195,0.01923,78,0.4,313,1,0.0096,96.06,106.58,106.58,0.9,96.06,0,0
2024-01-08,TikTok Ads,TopView,N/A,6867,128,0.01875,48,0.375,42,1,0.01398,52.25,75.98,75.98,0.69,52.25,0,0
2024-01-08,Newsletter,Monthly Digest,N/A,1481,49,0.03316,25,0.5102,82,4,0.0903,408.04,0.0,0.0,408.04,102.01,1,1
2024-01-08,Newsletter,Special Offers,N/A,1665,56,0.03367,32,0.5714,35,4,0.08817,461.52,0.0,0.0,461.52,115.38,1,2
2024-01-08,Newsletter,Content Roundup,N/A,1878,107,0.05727,53,0.4953,165,13,0.12277,1377.87,0.0,0.0,1377.87,105.99,7,6
2024-01-08,Influencer,Micro-Influencer,N/A,5056,90,0.01782,40,0.4444,78,2,0.02445,174.0,273.37,136.69,0.64,87.0,0,1
2024-01-08,Influencer,UGC Campaign,N/A,3799,82,0.02161,23,0.2805,288,2,0.02475,75.62,177.37,88.69,0.43,37.81,0,0
2024-01-08,Affiliate,Blog Partners,N/A,4277,135,0.03179,47,0.3481,20,5,0.03979,366.1,0.0,0.0,366.1,73.22,1,1
2024-01-08,Affiliate,Cashback Sites,N/A,3635,143,0.03946,39,0.2727,145,6,0.04269,289.38,0.0,0.0,289.38,48.23,3,2
2024-01-08,Affiliate,Coupon Sites,N/A,3699,82,0.02226,24,0.2927,26,2,0.02942,120.06,0.0,0.0,120.06,60.03,0,1
2024-01-09,Email,Cart Abandonment,N/A,1957,52,0.02671,16,0.3077,119,4,0.07882,282.8,0.0,0.0,282.8,70.7,1,1
2024-01-09,Email,Flash Sale,N/A,2047,76,0.03747,46,0.6053,113,4,0.06105,331.92,0.0,0.0,331.92,82.98,1,1
2024-01-09,Email,Re-engagement,N/A,1205,31,0.02617,9,0.2903,197,3,0.10487,385.17,0.0,0.0,385.17,128.39,1,1
2024-01-09,Email,Product Launch,Variant_A,1096,39,0.0363,18,0.4615,255,3,0.07904,326.7,0.0,0.0,326.7,108.9,1,1
2024-01-09,Google Ads,Brand Search,N/A,7249,164,0.02274,43,0.2622,81,7,0.04828,362.88,296.02,42.29,1.23,51.84,2,3
2024-01-09,Google Ads,Generic Search,N/A,7419,174,0.02356,74,0.4253,102,6,0.03729,743.46,255.64,42.61,2.91,123.91,2,2
2024-01-09,Google Ads,Shopping Ads,N/A,6062,176,0.02904,92,0.5227,16,8,0.04838,1151.92,230.58,28.82,5.0,143.99,4,4
2024-01-09,Google Ads,Performance Max,N/A,5950,183,0.03078,90,0.4918,284,5,0.03009,204.05,216.43,43.29,0.94,40.81,2,2
2024-01-09,Facebook Ads,Lookalike Prospecting,Variant_B,4563,58,0.01279,28,0.4828,24,1,0.02097,70.19,59.75,59.75,1.17,70.19,0,0
2024-01-09,Facebook Ads,Dynamic Product Ads,N/A,5998,76,0.01276,45,0.5921,32,1,0.02615,35.86,91.85,91.85,0.39,35.86,0,0
2024-01-09,Facebook Ads,Brand Awareness,Variant_A,4175,37,0.00897,23,0.6216,18,1,0.02901,100.34,65.55,65.55,1.53,100.34,0,0
2024-01-09,Facebook Ads,Lead Gen,Variant_A,6676,88,0.0133,49,0.5568,130,2,0.03307,202.82,82.8,41.4,2.45,101.41,0,0
2024-01-09,Instagram Ads,Stories Ads,N/A,6949,103,0.01488,33,0.3204,58,1,0.01326,79.96,124.51,124.51,0.64,79.96,0,0
2024-01-09,Instagram Ads,Shopping Ads,N/A,7622,150,0.01977,47,0.3133,304,2,0.01819,220.0,106.94,53.47,2.06,110.0,0,0
2024-01-09,Instagram Ads,Influencer Collab,N/A,5885,79,0.01354,44,0.557,690,1,0.01903,51.63,81.92,81.92,0.63,51.63,0,0
2024-01-09,Display,Programmatic RTB,N/A,10979,41,0.00378,16,0.3902,97,0,0.00632,0.0,69.21,69.21,0.0,67.31,0,0
2024-01-09,Display,Premium Placement,N/A,9776,35,0.00363,15,0.4286,108,0,0.00986,0.0,46.48,46.48,0.0,110.84,0,0
2024-01-09,Display,Retargeting Banner,Variant_A,12509,40,0.00325,15,0.375,187,0,0.01079,0.0,63.62,63.62,0.0,75.28,0,0
2024-01-09,TikTok Ads,TopView,N/A,19646,396,0.02018,134,0.3384,94,6,0.01662,426.36,222.15,37.02,1.92,71.06,2,3
2024-01-09,Newsletter,Monthly Digest,N/A,1429,44,0.03136,23,0.5227,149,3,0.07599,268.53,0.0,0.0,268.53,89.51,1,1
2024-01-09,Newsletter,Content Roundup,N/A,2253,97,0.04337,62,0.6392,391,11,0.12169,594.55,0.0,0.0,594.55,54.05,5,4
2024-01-09,Influencer,UGC Campaign,N/A,9873,173,0.01755,56,0.3237,55,4,0.02436,169.32,478.15,119.54,0.35,42.33,1,2
2024-01-09,Affiliate,Blog Partners,N/A,6134,178,0.02917,89,0.5,110,6,0.03448,553.56,0.0,0.0,553.56,92.26,2,2
2024-01-09,Affiliate,Coupon Sites,N/A,5241,180,0.03436,59,0.3278,112,6,0.03676,393.36,0.0,0.0,393.36,65.56,3,3
2024-01-10,Email,Welcome Series,Variant_B,1514,53,0.03537,27,0.5094,269,5,0.0974,193.65,0.0,0.0,193.65,38.73,1,2
2024-01-10,Email,Cart Abandonment,N/A,1386,44,0.0324,27,0.6136,217,4,0.1066,220.28,0.0,0.0,220.28,55.07,1,2
2024-01-10,Email,Weekly Newsletter,N/A,1573,52,0.03355,21,0.4038,118,3,0.07247,478.35,0.0,0.0,478.35,159.45,0,1
2024-01-10,Email,Flash Sale,Variant_B,1547,43,0.02808,10,0.2326,369,2,0.05801,208.84,0.0,0.0,208.84,104.42,1,1
2024-01-10,Email,Re-engagement,N/A,961,31,0.03248,18,0.5806,481,2,0.09274,141.4,0.0,0.0,141.4,70.7,1,1
2024-01-10,Google Ads,Brand Search,N/A,7360,225,0.03058,67,0.2978,38,5,0.02341,372.85,303.33,60.67,1.23,74.57,2,2
2024-01-10,Google Ads,Generic Search,N/A,6793,148,0.02186,62,0.4189,226,6,0.04545,711.18,285.25,47.54,2.49,118.53,1,3
2024-01-10,Google Ads,Shopping Ads,N/A,7650,215,0.02816,110,0.5116,341,7,0.03688,321.09,300.78,42.97,1.07,45.87,3,2
2024-01-10,Google Ads,Performance Max,N/A,4396,126,0.0288,76,0.6032,167,3,0.0268,323.31,146.32,48.77,2.21,107.77,0,1
2024-01-10,Facebook Ads,Lookalike Prospecting,N/A,6062,67,0.01115,34,0.5075,202,1,0.02272,100.32,78.55,78.55,1.28,100.32,0,0
2024-01-10,Facebook Ads,Dynamic Product Ads,N/A,7619,71,0.00932,31,0.4366,57,1,0.02517,119.04,105.34,105.34,1.13,119.04,0,0
2024-01-10,Facebook Ads,Brand Awareness,N/A,5112,55,0.01094,15,0.2727,91,0,0.01512,0.0,74.24,74.24,0.0,105.35,0,0
2024-01-10,Instagram Ads,Reels Ads,N/A,10582,157,0.01486,48,0.3057,57,2,0.01853,243.12,146.41,73.2,1.66,121.56,0,1
2024-01-10,Instagram Ads,Shopping Ads,N/A,9796,195,0.01992,111,0.5692,252,4,0.02462,446.28,154.53,38.63,2.89,111.57,1,2
2024-01-10,Display,Programmatic RTB,Variant_B,19986,89,0.00446,36,0.4045,54,0,0.00825,0.0,94.21,94.21,0.0,87.54,0,0
2024-01-10,Display,Retargeting Banner,Control,18923,61,0.00327,19,0.3115,73,0,0.00493,0.0,119.56,119.56,0.0,129.09,0,0
2024-01-10,TikTok Ads,In-Feed Ads,N/A,15688,343,0.02191,174,0.5073,199,5,0.01596,590.1,201.41,40.28,2.93,118.02,1,1
2024-01-10,TikTok Ads,Spark Ads,N/A,10053,173,0.0173,61,0.3526,278,1,0.00903,95.17,112.54,112.54,0.85,95.17,0,0
2024-01-10,Newsletter,Content Roundup,N/A,3747,166,0.04431,89,0.5361,243,18,0.11374,838.26,0.0,0.0,838.26,46.57,5,10
2024-01-10,Influencer,Micro-Influencer,N/A,4290,91,0.02137,42,0.4615,259,1,0.01391,46.1,207.62,207.62,0.22,46.1,0,0
2024-01-10,Influencer,Macro-Influencer,N/A,4847,115,0.0239,37,0.3217,46,1,0.01291,59.82,259.77,259.77,0.23,59.82,0,0
2024-01-10,Affiliate,Blog Partners,N/A,4813,185,0.03856,84,0.4541,566,6,0.03409,486.3,0.0,0.0,486.3,81.05,1,3
2024-01-10,Affiliate,Cashback Sites,N/A,3621,110,0.03057,35,0.3182,445,6,0.05658,466.56,0.0,0.0,466.56,77.76,2,3
2024-01-10,Affiliate,Coupon Sites,N/A,4505,120,0.02686,76,0.6333,18,3,0.03137,234.45,0.0,0.0,234.45,78.15,1,1
2024-01-11,Email,Cart Abandonment,Variant_A,1757,67,0.03814,43,0.6418,33,6,0.09303,288.66,0.0,0.0,288.66,48.11,2,2
2024-01-11,Email,Flash Sale,Control,1757,49,0.02798,14,0.2857,16,2,0.05641,207.52,0.0,0.0,207.52,103.76,0,0
2024-01-11,Email,Re-engagement,Control,1309,33,0.02531,10,0.303,75,1,0.05947,100.12,0.0,0.0,100.12,100.12,0,0
2024-01-11,Email,Product Launch,Variant_B,1117,37,0.03338,12,0.3243,78,3,0.10705,90.78,0.0,0.0,90.78,30.26,1,1
2024-01-11,Google Ads,Brand Search,N/A,5719,166,0.0292,73,0.4398,421,6,0.04057,770.64,186.81,31.14,4.13,128.44,2,3
2024-01-11,Google Ads,Generic Search,N/A,5198,145,0.02806,85,0.5862,39,4,0.03059,484.52,225.43,56.36,2.15,121.13,1,1
2024-01-11,Google Ads,Shopping Ads,N/A,5343,182,0.0342,117,0.6429,18,8,0.04422,791.04,193.2,24.15,4.09,98.88,3,3
2024-01-11,Google Ads,Performance Max,N/A,5961,127,0.02139,59,0.4646,217,4,0.03533,529.32,258.72,64.68,2.05,132.33,1,2
2024-01-11,Google Ads,Retargeting,N/A,6213,201,0.0324,116,0.5771,96,5,0.02778,333.9,220.8,44.16,1.51,66.78,2,2
2024-01-11,Facebook Ads,Lookalike Prospecting,Variant_A,5302,58,0.011,20,0.3448,360,1,0.02948,70.82,82.83,82.83,0.86,70.82,0,0
2024-01-11,Facebook Ads,Retargeting,Variant_B,8704,121,0.01401,76,0.6281,108,3,0.03271,182.55,137.02,45.67,1.33,60.85,0,1
2024-01-11,Facebook Ads,Dynamic Product Ads,N/A,6417,81,0.01265,49,0.6049,73,2,0.02909,182.5,76.95,38.48,2.37,91.25,1,1
2024-01-11,Instagram Ads,Shopping Ads,N/A,14417,290,0.02013,142,0.4897,49,6,0.02308,365.88,224.52,37.42,1.63,60.98,2,3
2024-01-11,Display,Premium Placement,N/A,21704,64,0.00297,23,0.3594,78,0,0.00814,0.0,108.36,108.36,0.0,55.22,0,0
2024-01-11,Display,Retargeting Banner,Variant_A,17987,79,0.00443,37,0.4684,112,0,0.00845,0.0,91.44,91.44,0.0,78.81,0,0
2024-01-11,TikTok Ads,In-Feed Ads,N/A,8994,157,0.01756,87,0.5541,51,2,0.01391,278.2,123.68,61.84,2.25,139.1,0,0
2024-01-11,TikTok Ads,Spark Ads,N/A,6614,88,0.01332,33,0.375,198,1,0.01618,86.44,91.15,91.15,0.95,86.44,0,0
2024-01-11,TikTok Ads,TopView,N/A,10985,168,0.01535,86,0.5119,122,2,0.01317,278.54,148.23,74.11,1.88,139.27,0,1
2024-01-11,Newsletter,Special Offers,N/A,3619,135,0.0373,44,0.3259,56,10,0.079,616.3,0.0,0.0,616.3,61.63,4,3
2024-01-11,Influencer,Micro-Influencer,N/A,4291,82,0.01918,47,0.5732,60,1,0.01505,63.55,198.64,198.64,0.32,63.55,0,0
2024-01-11,Influencer,UGC Campaign,N/A,5704,114,0.02006,51,0.4474,53,1,0.01274,104.68,320.87,320.87,0.33,104.68,0,0
2024-01-11,Affiliate,Cashback Sites,N/A,8167,328,0.04021,85,0.2591,90,16,0.05158,2389.12,0.0,0.0,2389.12,149.32,6,9
2024-01-11,Affiliate,Coupon Sites,N/A,5827,200,0.03448,129,0.645,146,11,0.05916,889.02,0.0,0.0,889.02,80.82,5,6
2024-01-12,Email,Welcome Series,Variant_B,1368,46,0.03388,24,0.5217,176,4,0.09267,284.92,0.0,0.0,284.92,71.23,1,1
2024-01-12,Email,Cart Abandonment,Control,985,36,0.03724,10,0.2778,116,2,0.07945,153.2,0.0,0.0,153.2,76.6,1,1
2024-01-12,Email,Weekly Newsletter,N/A,1362,53,0.03941,19,0.3585,36,3,0.06196,340.92,0.0,0.0,340.92,113.64,0,1
2024-01-12,Email,Re-engagement,Variant_B,1558,49,0.03184,16,0.3265,36,3,0.07351,166.11,0.0,0.0,166.11,55.37,0,1
2024-01-12,Email,Product Launch,N/A,1116,36,0.03227,19,0.5278,46,3,0.10147,176.13,0.0,0.0,176.13,58.71,0,1
2024-01-12,Google Ads,Generic Search,N/A,15067,359,0.02387,99,0.2758,85,12,0.03605,1085.76,568.51,47.38,1.91,90.48,4,5
2024-01-12,Google Ads,Shopping Ads,N/A,16699,502,0.03009,230,0.4582,660,24,0.04891,3722.64,675.83,28.16,5.51,155.11,11,9
2024-01-12,Facebook Ads,Lookalike Prospecting,N/A,7718,66,0.00866,36,0.5455,71,1,0.02202,71.94,120.2,120.2,0.6,71.94,0,0
2024-01-12,Facebook Ads,Dynamic Product Ads,N/A,5399,70,0.01308,24,0.3429,133,1,0.02493,133.82,71.05,71.05,1.88,133.82,0,0
2024-01-12,Facebook Ads,Lead Gen,Variant_A,6737,73,0.01097,22,0.3014,137,2,0.03463,221.22,87.58,43.79,2.53,110.61,0,1
2024-01-12,Instagram Ads,Stories Ads,N/A,4607,64,0.01406,16,0.25,82,1,0.02293,104.53,64.99,64.99,1.61,104.53,0,0
2024-01-12,Instagram Ads,Reels Ads,N/A,7693,103,0.01346,32,0.3107,126,2,0.02609,259.94,123.1,61.55,2.11,129.97,0,1
2024-01-12,Instagram Ads,Shopping Ads,N/A,6573,114,0.01739,38,0.3333,130,2,0.02154,310.42,102.66,51.33,3.02,155.21,0,0
2024-01-12,Display,Premium Placement,N/A,36628,149,0.00409,52,0.349,39,1,0.01119,123.73,179.82,179.82,0.69,123.73,0,0
2024-01-12,TikTok Ads,In-Feed Ads,N/A,11005,239,0.02173,111,0.4644,50,2,0.01196,280.36,150.79,75.39,1.86,140.18,0,1
2024-01-12,TikTok Ads,Spark Ads,N/A,6727,117,0.01752,72,0.6154,192,1,0.01129,66.98,91.97,91.97,0.73,66.98,0,0
2024-01-12,TikTok Ads,TopView,N/A,9884,139,0.01415,57,0.4101,93,1,0.01077,88.98,102.33,102.33,0.87,88.98,0,0
2024-01-12,Newsletter,Monthly Digest,N/A,1575,51,0.03256,29,0.5686,211,4,0.08671,266.76,0.0,0.0,266.76,66.69,1,1
2024-01-12,Newsletter,Special Offers,N/A,903,37,0.04131,12,0.3243,33,3,0.10713,394.02,0.0,0.0,394.02,131.34,1,1
2024-01-12,Newsletter,Content Roundup,N/A,1307,68,0.05235,38,0.5588,278,9,0.13718,888.3,0.0,0.0,888.3,98.7,3,5
2024-01-12,Influencer,Micro-Influencer,N/A,3975,92,0.02332,46,0.5,145,1,0.01507,128.41,198.37,198.37,0.65,128.41,0,0
2024-01-12,Influencer,UGC Campaign,N/A,5329,109,0.02049,36,0.3303,162,1,0.01827,42.2,262.16,262.16,0.16,42.2,0,0
2024-01-12,Affiliate,Blog Partners,N/A,6372,247,0.03891,120,0.4858,98,13,0.05402,1904.89,0.0,0.0,1904.89,146.53,5,7
2024-01-12,Affiliate,Cashback Sites,N/A,4700,179,0.03817,88,0.4916,366,10,0.0569,1466.1,0.0,0.0,1466.1,146.61,4,4
2024-01-13,Email,Welcome Series,Variant_A,995,35,0.03602,17,0.4857,154,3,0.08809,120.24,0.0,0.0,120.24,40.08,1,1
2024-01-13,Email,Cart Abandonment,Control,537,16,0.03018,5,0.3125,100,1,0.07926,122.43,0.0,0.0,122.43,122.43,0,0
2024-01-13,Email,Weekly Newsletter,Variant_A,749,25,0.03404,11,0.44,91,2,0.09893,319.38,0.0,0.0,319.38,159.69,0,1
2024-01-13,Email,Flash Sale,N/A,606,24,0.03995,12,0.5,15,1,0.06897,42.91,0.0,0.0,42.91,42.91,0,0
2024-01-13,Email,Re-engagement,Variant_B,740,28,0.03788,17,0.6071,65,2,0.07557,197.64,0.0,0.0,197.64,98.82,0,1
2024-01-13,Email,Product Launch,N/A,721,22,0.03066,13,0.5909,246,1,0.07276,60.78,0.0,0.0,60.78,60.78,0,0
2024-01-13,Google Ads,Brand Search,N/A,7213,150,0.02088,38,0.2533,26,3,0.02113,109.32,285.41,95.14,0.38,36.44,0,1
2024-01-13,Google Ads,Generic Search,N/A,6997,162,0.02323,69,0.4259,132,7,0.04481,899.99,243.5,34.79,3.7,128.57,3,2
2024-01-13,Google Ads,Shopping Ads,N/A,6385,183,0.0288,66,0.3607,28,5,0.03189,468.65,266.64,53.33,1.76,93.73,1,2
2024-01-13,Facebook Ads,Lookalike Prospecting,Control,2995,30,0.01007,18,0.6,18,0,0.02141,0.0,36.78,36.78,0.0,126.35,0,0
2024-01-13,Facebook Ads,Dynamic Product Ads,N/A,2937,28,0.00984,11,0.3929,108,0,0.02342,0.0,43.13,43.13,0.0,137.3,0,0
2024-01-13,Facebook Ads,Brand Awareness,Variant_B,2629,25,0.00974,11,0.44,42,0,0.01652,0.0,40.58,40.58,0.0,36.39,0,0
2024-01-13,Facebook Ads,Lead Gen,N/A,5417,85,0.01587,38,0.4471,20,2,0.03494,181.38,82.31,41.16,2.2,90.69,0,0
2024-01-13,Instagram Ads,Reels Ads,N/A,5281,84,0.01601,25,0.2976,98,1,0.01811,46.64,92.66,92.66,0.5,46.64,0,0
2024-01-13,Instagram Ads,Shopping Ads,N/A,3718,54,0.01462,18,0.3333,9,1,0.02014,111.57,65.56,65.56,1.7,111.57,0,0
2024-01-13,Instagram Ads,Influencer Collab,N/A,4689,81,0.01747,35,0.4321,649,1,0.01368,119.22,76.91,76.91,1.55,119.22,0,0
2024-01-13,Display,Programmatic RTB,Control,44138,165,0.00375,77,0.4667,72,0,0.00496,0.0,215.35,215.35,0.0,67.34,0,0
2024-01-13,TikTok Ads,Spark Ads,N/A,11829,196,0.01664,79,0.4031,147,3,0.02018,212.22,126.12,42.04,1.68,70.74,1,1
2024-01-13,TikTok Ads,TopView,N/A,7796,114,0.01471,37,0.3246,44,1,0.01663,130.0,98.88,98.88,1.31,130.0,0,0
2024-01-13,Newsletter,Monthly Digest,N/A,1089,45,0.04198,20,0.4444,190,6,0.13804,413.46,0.0,0.0,413.46,68.91,2,2
2024-01-13,Newsletter,Special Offers,N/A,833,28,0.034,17,0.6071,27,2,0.08317,254.78,0.0,0.0,254.78,127.39,0,1
2024-01-13,Newsletter,Content Roundup,N/A,1227,57,0.04719,24,0.4211,48,6,0.12115,432.54,0.0,0.0,432.54,72.09,1,2
2024-01-13,Influencer,Micro-Influencer,N/A,2129,59,0.02792,24,0.4068,20,1,0.02313,125.62,117.55,117.55,1.07,125.62,0,0
2024-01-13,Influencer,Macro-Influencer,N/A,1719,42,0.02471,18,0.4286,92,0,0.01896,0.0,93.4,93.4,0.0,71.9,0,0
2024-01-13,Influencer,UGC Campaign,N/A,2171,49,0.02289,28,0.5714,206,0,0.0125,0.0,120.19,120.19,0.0,95.59,0,0
2024-01-13,Affiliate,Blog Partners,N/A,2942,103,0.03507,61,0.5922,47,6,0.063,492.9,0.0,0.0,492.9,82.15,1,3
2024-01-13,Affiliate,Cashback Sites,N/A,3490,120,0.03454,47,0.3917,34,4,0.03955,563.24,0.0,0.0,563.24,140.81,1,1
2024-01-13,Affiliate,Coupon Sites,N/A,3326,87,0.02644,27,0.3103,67,4,0.04802,522.52,0.0,0.0,522.52,130.63,1,2
2024-01-14,Email,Welcome Series,N/A,1562,48,0.03121,27,0.5625,97,3,0.0645,135.84,0.0,0.0,135.84,45.28,0,1
2024-01-14,Email,Weekly Newsletter,Control,1470,47,0.03228,29,0.617,187,3,0.08425,438.42,0.0,0.0,438.42,146.14,0,1
2024-01-14,Email,Product Launch,N/A,1129,25,0.02271,11,0.44,167,2,0.08536,71.18,0.0,0.0,71.18,35.59,0,0
2024-01-14,Google Ads,Generic Search,N/A,8803,187,0.0213,121,0.6471,166,4,0.02544,171.76,319.61,79.9,0.54,42.94,1,2
2024-01-14,Google Ads,Retargeting,N/A,8638,250,0.02902,151,0.604,47,8,0.03568,367.2,344.09,43.01,1.07,45.9,4,2
2024-01-14,Facebook Ads,Lookalike Prospecting,Variant_A,3256,27,0.00846,10,0.3704,83,0,0.02712,0.0,41.63,41.63,0.0,128.44,0,0
2024-01-14,Facebook Ads,Retargeting,Control,4693,60,0.01279,38,0.6333,209,1,0.02561,69.23,60.24,60.24,1.15,69.23,0,0
2024-01-14,Facebook Ads,Dynamic Product Ads,N/A,5119,53,0.01048,24,0.4528,45,1,0.02998,134.73,67.12,67.12,2.01,134.73,0,0
2024-01-14,Facebook Ads,Brand Awareness,Control,2894,34,0.01186,11,0.3235,155,0,0.0186,0.0,45.35,45.35,0.0,102.67,0,0
2024-01-14,Instagram Ads,Stories Ads,N/A,3544,61,0.01731,29,0.4754,191,1,0.02061,83.92,58.5,58.5,1.43,83.92,0,0
2024-01-14,Instagram Ads,Reels Ads,N/A,5747,101,0.01765,28,0.2772,111,1,0.01539,53.62,89.91,89.91,0.6,53.62,0,0
2024-01-14,Instagram Ads,Influencer Collab,N/A,3631,74,0.02057,34,0.4595,312,1,0.01562,92.79,59.97,59.97,1.55,92.79,0,0
2024-01-14,Display,Programmatic RTB,Control,21039,75,0.00359,38,0.5067,338,0,0.00922,0.0,129.28,129.28,0.0,71.03,0,0
2024-01-14,Display,Retargeting Banner,N/A,14860,57,0.0039,33,0.5789,57,0,0.00673,0.0,79.43,79.43,0.0,83.42,0,0
2024-01-14,TikTok Ads,In-Feed Ads,N/A,9622,183,0.01902,82,0.4481,191,2,0.01327,168.62,110.9,55.45,1.52,84.31,0,0
2024-01-14,TikTok Ads,Spark Ads,N/A,10756,162,0.0151,70,0.4321,59,1,0.01212,60.81,125.85,125.85,0.48,60.81,0,0
2024-01-14,Newsletter,Monthly Digest,N/A,948,43,0.04627,12,0.2791,80,5,0.11807,579.65,0.0,0.0,579.65,115.93,2,3
2024-01-14,Newsletter,Special Offers,N/A,950,30,0.03212,19,0.6333,107,3,0.10658,133.83,0.0,0.0,133.83,44.61,1,1
2024-01-14,Newsletter,Content Roundup,N/A,984,53,0.05473,28,0.5283,48,4,0.08575,155.6,0.0,0.0,155.6,38.9,1,1
2024-01-14,Influencer,UGC Campaign,N/A,8791,226,0.02575,122,0.5398,287,5,0.02468,222.65,475.45,95.09,0.47,44.53,2,2
2024-01-14,Affiliate,Blog Partners,N/A,5134,189,0.03692,52,0.2751,205,10,0.05395,389.6,0.0,0.0,389.6,38.96,3,4
2024-01-14,Affiliate,Coupon Sites,N/A,3742,101,0.02703,53,0.5248,256,5,0.05564,187.95,0.0,0.0,187.95,37.59,1,2
2024-01-15,Email,Welcome Series,Variant_A,1042,42,0.04051,19,0.4524,185,2,0.06423,232.38,0.0,0.0,232.38,116.19,0,0
2024-01-15,Email,Cart Abandonment,Variant_A,953,29,0.03057,10,0.3448,76,1,0.05513,128.58,0.0,0.0,128.58,128.58,0,0
2024-01-15,Email,Weekly Newsletter,Variant_A,1068,47,0.0448,20,0.4255,89,3,0.07327,467.04,0.0,0.0,467.04,155.68,0,1
2024-01-15,Email,Flash Sale,Control,754,23,0.03126,13,0.5652,138,1,0.07682,37.97,0.0,0.0,37.97,37.97,0,0
2024-01-15,Email,Re-engagement,N/A,1153,37,0.0326,13,0.3514,58,3,0.08942,304.98,0.0,0.0,304.98,101.66,1,1
2024-01-15,Email,Product Launch,N/A,1238,30,0.02477,19,0.6333,114,3,0.11098,283.47,0.0,0.0,283.47,94.49,0,1
2024-01-15,Google Ads,Shopping Ads,N/A,13203,425,0.03225,233,0.5482,64,19,0.04507,2516.74,498.51,26.24,5.05,132.46,5,8
2024-01-15,Google Ads,Retargeting,N/A,17625,490,0.02785,229,0.4673,152,18,0.0383,2704.32,678.03,37.67,3.99,150.24,9,7
2024-01-15,Facebook Ads,Lookalike Prospecting,N/A,5353,56,0.01058,22,0.3929,134,1,0.02636,58.58,82.63,82.63,0.71,58.58,0,0
2024-01-15,Facebook Ads,Retargeting,Control,5154,85,0.01654,49,0.5765,53,1,0.01577,54.64,73.89,73.89,0.74,54.64,0,0
2024-01-15,Facebook Ads,Dynamic Product Ads,Variant_A,4501,62,0.01396,22,0.3548,161,2,0.0323,237.78,56.79,28.39,4.19,118.89,0,1
2024-01-15,Facebook Ads,Lead Gen,Variant_A,5728,79,0.01387,28,0.3544,106,2,0.02796,98.18,84.35,42.17,1.16,49.09,0,1
2024-01-15,Instagram Ads,Stories Ads,N/A,9948,107,0.01081,41,0.3832,693,2,0.02104,208.72,155.02,77.51,1.35,104.36,0,0
2024-01-15,Instagram Ads,Shopping Ads,N/A,11028,152,0.0138,51,0.3355,35,3,0.02255,425.13,194.25,64.75,2.19,141.71,1,1
